Time,Frame,r,Phi,Theta,FILE
11680,1168,8,45,180,image/output_011680_000012.png
11680,1168,8,45,225,image/output_011680_000013.png
11680,1168,8,45,270,image/output_011680_000014.png
11680,1168,8,45,315,image/output_011680_000015.png
11680,1168,8,90,0,image/output_011680_000016.png
11680,1168,8,90,45,image/output_011680_000017.png
11680,1168,8,90,90,image/output_011680_000018.png
11680,1168,8,90,135,image/output_011680_000019.png
11680,1168,8,90,180,image/output_011680_000020.png
11680,1168,8,90,225,image/output_011680_000021.png
11680,1168,8,90,270,image/output_011680_000022.png
11680,1168,8,90,315,image/output_011680_000023.png
11690,1169,8,0,0,image/output_011690_000000.png
11690,1169,8,0,45,image/output_011690_000001.png
11690,1169,8,0,90,image/output_011690_000002.png
11690,1169,8,0,135,image/output_011690_000003.png
11690,1169,8,0,180,image/output_011690_000004.png
11690,1169,8,0,225,image/output_011690_000005.png
11690,1169,8,0,270,image/output_011690_000006.png
11690,1169,8,0,315,image/output_011690_000007.png
11690,1169,8,45,0,image/output_011690_000008.png
11690,1169,8,45,45,image/output_011690_000009.png
11690,1169,8,45,90,image/output_011690_000010.png
11690,1169,8,45,135,image/output_011690_000011.png
11690,1169,8,45,180,image/output_011690_000012.png
11690,1169,8,45,225,image/output_011690_000013.png
11690,1169,8,45,270,image/output_011690_000014.png
11690,1169,8,45,315,image/output_011690_000015.png
11690,1169,8,90,0,image/output_011690_000016.png
11690,1169,8,90,45,image/output_011690_000017.png
11690,1169,8,90,90,image/output_011690_000018.png
11690,1169,8,90,135,image/output_011690_000019.png
11690,1169,8,90,180,image/output_011690_000020.png
11690,1169,8,90,225,image/output_011690_000021.png
11690,1169,8,90,270,image/output_011690_000022.png
11690,1169,8,90,315,image/output_011690_000023.png
11700,1170,8,0,0,image/output_011700_000000.png
11700,1170,8,0,45,image/output_011700_000001.png
11700,1170,8,0,90,image/output_011700_000002.png
11700,1170,8,0,135,image/output_011700_000003.png
11700,1170,8,0,180,image/output_011700_000004.png
11700,1170,8,0,225,image/output_011700_000005.png
11700,1170,8,0,270,image/output_011700_000006.png
11700,1170,8,0,315,image/output_011700_000007.png
11700,1170,8,45,0,image/output_011700_000008.png
11700,1170,8,45,45,image/output_011700_000009.png
11700,1170,8,45,90,image/output_011700_000010.png
11700,1170,8,45,135,image/output_011700_000011.png
11700,1170,8,45,180,image/output_011700_000012.png
11700,1170,8,45,225,image/output_011700_000013.png
11700,1170,8,45,270,image/output_011700_000014.png
11700,1170,8,45,315,image/output_011700_000015.png
11700,1170,8,90,0,image/output_011700_000016.png
11700,1170,8,90,45,image/output_011700_000017.png
11700,1170,8,90,90,image/output_011700_000018.png
11700,1170,8,90,135,image/output_011700_000019.png
11700,1170,8,90,180,image/output_011700_000020.png
11700,1170,8,90,225,image/output_011700_000021.png
11700,1170,8,90,270,image/output_011700_000022.png
11700,1170,8,90,315,image/output_011700_000023.png
11710,1171,8,0,0,image/output_011710_000000.png
11710,1171,8,0,45,image/output_011710_000001.png
11710,1171,8,0,90,image/output_011710_000002.png
11710,1171,8,0,135,image/output_011710_000003.png
11710,1171,8,0,180,image/output_011710_000004.png
11710,1171,8,0,225,image/output_011710_000005.png
11710,1171,8,0,270,image/output_011710_000006.png
11710,1171,8,0,315,image/output_011710_000007.png
11710,1171,8,45,0,image/output_011710_000008.png
11710,1171,8,45,45,image/output_011710_000009.png
11710,1171,8,45,90,image/output_011710_000010.png
11710,1171,8,45,135,image/output_011710_000011.png
11710,1171,8,45,180,image/output_011710_000012.png
11710,1171,8,45,225,image/output_011710_000013.png
11710,1171,8,45,270,image/output_011710_000014.png
11710,1171,8,45,315,image/output_011710_000015.png
11710,1171,8,90,0,image/output_011710_000016.png
11710,1171,8,90,45,image/output_011710_000017.png
11710,1171,8,90,90,image/output_011710_000018.png
11710,1171,8,90,135,image/output_011710_000019.png
11710,1171,8,90,180,image/output_011710_000020.png
11710,1171,8,90,225,image/output_011710_000021.png
11710,1171,8,90,270,image/output_011710_000022.png
11710,1171,8,90,315,image/output_011710_000023.png
11720,1172,8,0,0,image/output_011720_000000.png
11720,1172,8,0,45,image/output_011720_000001.png
11720,1172,8,0,90,image/output_011720_000002.png
11720,1172,8,0,135,image/output_011720_000003.png
11720,1172,8,0,180,image/output_011720_000004.png
11720,1172,8,0,225,image/output_011720_000005.png
11720,1172,8,0,270,image/output_011720_000006.png
11720,1172,8,0,315,image/output_011720_000007.png
11720,1172,8,45,0,image/output_011720_000008.png
11720,1172,8,45,45,image/output_011720_000009.png
11720,1172,8,45,90,image/output_011720_000010.png
11720,1172,8,45,135,image/output_011720_000011.png
11720,1172,8,45,180,image/output_011720_000012.png
11720,1172,8,45,225,image/output_011720_000013.png
11720,1172,8,45,270,image/output_011720_000014.png
11720,1172,8,45,315,image/output_011720_000015.png
11720,1172,8,90,0,image/output_011720_000016.png
11720,1172,8,90,45,image/output_011720_000017.png
11720,1172,8,90,90,image/output_011720_000018.png
11720,1172,8,90,135,image/output_011720_000019.png
11720,1172,8,90,180,image/output_011720_000020.png
11720,1172,8,90,225,image/output_011720_000021.png
11720,1172,8,90,270,image/output_011720_000022.png
11720,1172,8,90,315,image/output_011720_000023.png
11730,1173,8,0,0,image/output_011730_000000.png
11730,1173,8,0,45,image/output_011730_000001.png
11730,1173,8,0,90,image/output_011730_000002.png
11730,1173,8,0,135,image/output_011730_000003.png
11730,1173,8,0,180,image/output_011730_000004.png
11730,1173,8,0,225,image/output_011730_000005.png
11730,1173,8,0,270,image/output_011730_000006.png
11730,1173,8,0,315,image/output_011730_000007.png
11730,1173,8,45,0,image/output_011730_000008.png
11730,1173,8,45,45,image/output_011730_000009.png
11730,1173,8,45,90,image/output_011730_000010.png
11730,1173,8,45,135,image/output_011730_000011.png
11730,1173,8,45,180,image/output_011730_000012.png
11730,1173,8,45,225,image/output_011730_000013.png
11730,1173,8,45,270,image/output_011730_000014.png
11730,1173,8,45,315,image/output_011730_000015.png
11730,1173,8,90,0,image/output_011730_000016.png
11730,1173,8,90,45,image/output_011730_000017.png
11730,1173,8,90,90,image/output_011730_000018.png
11730,1173,8,90,135,image/output_011730_000019.png
11730,1173,8,90,180,image/output_011730_000020.png
11730,1173,8,90,225,image/output_011730_000021.png
11730,1173,8,90,270,image/output_011730_000022.png
11730,1173,8,90,315,image/output_011730_000023.png
11740,1174,8,0,0,image/output_011740_000000.png
11740,1174,8,0,45,image/output_011740_000001.png
11740,1174,8,0,90,image/output_011740_000002.png
11740,1174,8,0,135,image/output_011740_000003.png
11740,1174,8,0,180,image/output_011740_000004.png
11740,1174,8,0,225,image/output_011740_000005.png
11740,1174,8,0,270,image/output_011740_000006.png
11740,1174,8,0,315,image/output_011740_000007.png
11740,1174,8,45,0,image/output_011740_000008.png
11740,1174,8,45,45,image/output_011740_000009.png
11740,1174,8,45,90,image/output_011740_000010.png
11740,1174,8,45,135,image/output_011740_000011.png
11740,1174,8,45,180,image/output_011740_000012.png
11740,1174,8,45,225,image/output_011740_000013.png
11740,1174,8,45,270,image/output_011740_000014.png
11740,1174,8,45,315,image/output_011740_000015.png
11740,1174,8,90,0,image/output_011740_000016.png
11740,1174,8,90,45,image/output_011740_000017.png
11740,1174,8,90,90,image/output_011740_000018.png
11740,1174,8,90,135,image/output_011740_000019.png
11740,1174,8,90,180,image/output_011740_000020.png
11740,1174,8,90,225,image/output_011740_000021.png
11740,1174,8,90,270,image/output_011740_000022.png
11740,1174,8,90,315,image/output_011740_000023.png
11750,1175,8,0,0,image/output_011750_000000.png
11750,1175,8,0,45,image/output_011750_000001.png
11750,1175,8,0,90,image/output_011750_000002.png
11750,1175,8,0,135,image/output_011750_000003.png
11750,1175,8,0,180,image/output_011750_000004.png
11750,1175,8,0,225,image/output_011750_000005.png
11750,1175,8,0,270,image/output_011750_000006.png
11750,1175,8,0,315,image/output_011750_000007.png
11750,1175,8,45,0,image/output_011750_000008.png
11750,1175,8,45,45,image/output_011750_000009.png
11750,1175,8,45,90,image/output_011750_000010.png
11750,1175,8,45,135,image/output_011750_000011.png
11750,1175,8,45,180,image/output_011750_000012.png
11750,1175,8,45,225,image/output_011750_000013.png
11750,1175,8,45,270,image/output_011750_000014.png
11750,1175,8,45,315,image/output_011750_000015.png
11750,1175,8,90,0,image/output_011750_000016.png
11750,1175,8,90,45,image/output_011750_000017.png
11750,1175,8,90,90,image/output_011750_000018.png
11750,1175,8,90,135,image/output_011750_000019.png
11750,1175,8,90,180,image/output_011750_000020.png
11750,1175,8,90,225,image/output_011750_000021.png
11750,1175,8,90,270,image/output_011750_000022.png
11750,1175,8,90,315,image/output_011750_000023.png
11760,1176,8,0,0,image/output_011760_000000.png
11760,1176,8,0,45,image/output_011760_000001.png
11760,1176,8,0,90,image/output_011760_000002.png
11760,1176,8,0,135,image/output_011760_000003.png
11760,1176,8,0,180,image/output_011760_000004.png
11760,1176,8,0,225,image/output_011760_000005.png
11760,1176,8,0,270,image/output_011760_000006.png
11760,1176,8,0,315,image/output_011760_000007.png
11760,1176,8,45,0,image/output_011760_000008.png
11760,1176,8,45,45,image/output_011760_000009.png
11760,1176,8,45,90,image/output_011760_000010.png
11760,1176,8,45,135,image/output_011760_000011.png
11760,1176,8,45,180,image/output_011760_000012.png
11760,1176,8,45,225,image/output_011760_000013.png
11760,1176,8,45,270,image/output_011760_000014.png
11760,1176,8,45,315,image/output_011760_000015.png
11760,1176,8,90,0,image/output_011760_000016.png
11760,1176,8,90,45,image/output_011760_000017.png
11760,1176,8,90,90,image/output_011760_000018.png
11760,1176,8,90,135,image/output_011760_000019.png
11760,1176,8,90,180,image/output_011760_000020.png
11760,1176,8,90,225,image/output_011760_000021.png
11760,1176,8,90,270,image/output_011760_000022.png
11760,1176,8,90,315,image/output_011760_000023.png
11770,1177,8,0,0,image/output_011770_000000.png
11770,1177,8,0,45,image/output_011770_000001.png
11770,1177,8,0,90,image/output_011770_000002.png
11770,1177,8,0,135,image/output_011770_000003.png
11770,1177,8,0,180,image/output_011770_000004.png
11770,1177,8,0,225,image/output_011770_000005.png
11770,1177,8,0,270,image/output_011770_000006.png
11770,1177,8,0,315,image/output_011770_000007.png
11770,1177,8,45,0,image/output_011770_000008.png
11770,1177,8,45,45,image/output_011770_000009.png
11770,1177,8,45,90,image/output_011770_000010.png
11770,1177,8,45,135,image/output_011770_000011.png
11770,1177,8,45,180,image/output_011770_000012.png
11770,1177,8,45,225,image/output_011770_000013.png
11770,1177,8,45,270,image/output_011770_000014.png
11770,1177,8,45,315,image/output_011770_000015.png
11770,1177,8,90,0,image/output_011770_000016.png
11770,1177,8,90,45,image/output_011770_000017.png
11770,1177,8,90,90,image/output_011770_000018.png
11770,1177,8,90,135,image/output_011770_000019.png
11770,1177,8,90,180,image/output_011770_000020.png
11770,1177,8,90,225,image/output_011770_000021.png
11770,1177,8,90,270,image/output_011770_000022.png
11770,1177,8,90,315,image/output_011770_000023.png
11780,1178,8,0,0,image/output_011780_000000.png
11780,1178,8,0,45,image/output_011780_000001.png
11780,1178,8,0,90,image/output_011780_000002.png
11780,1178,8,0,135,image/output_011780_000003.png
11780,1178,8,0,180,image/output_011780_000004.png
11780,1178,8,0,225,image/output_011780_000005.png
11780,1178,8,0,270,image/output_011780_000006.png
11780,1178,8,0,315,image/output_011780_000007.png
11780,1178,8,45,0,image/output_011780_000008.png
11780,1178,8,45,45,image/output_011780_000009.png
11780,1178,8,45,90,image/output_011780_000010.png
11780,1178,8,45,135,image/output_011780_000011.png
11780,1178,8,45,180,image/output_011780_000012.png
11780,1178,8,45,225,image/output_011780_000013.png
11780,1178,8,45,270,image/output_011780_000014.png
11780,1178,8,45,315,image/output_011780_000015.png
11780,1178,8,90,0,image/output_011780_000016.png
11780,1178,8,90,45,image/output_011780_000017.png
11780,1178,8,90,90,image/output_011780_000018.png
11780,1178,8,90,135,image/output_011780_000019.png
11780,1178,8,90,180,image/output_011780_000020.png
11780,1178,8,90,225,image/output_011780_000021.png
11780,1178,8,90,270,image/output_011780_000022.png
11780,1178,8,90,315,image/output_011780_000023.png
11790,1179,8,0,0,image/output_011790_000000.png
11790,1179,8,0,45,image/output_011790_000001.png
11790,1179,8,0,90,image/output_011790_000002.png
11790,1179,8,0,135,image/output_011790_000003.png
11790,1179,8,0,180,image/output_011790_000004.png
11790,1179,8,0,225,image/output_011790_000005.png
11790,1179,8,0,270,image/output_011790_000006.png
11790,1179,8,0,315,image/output_011790_000007.png
11790,1179,8,45,0,image/output_011790_000008.png
11790,1179,8,45,45,image/output_011790_000009.png
11790,1179,8,45,90,image/output_011790_000010.png
11790,1179,8,45,135,image/output_011790_000011.png
11790,1179,8,45,180,image/output_011790_000012.png
11790,1179,8,45,225,image/output_011790_000013.png
11790,1179,8,45,270,image/output_011790_000014.png
11790,1179,8,45,315,image/output_011790_000015.png
11790,1179,8,90,0,image/output_011790_000016.png
11790,1179,8,90,45,image/output_011790_000017.png
11790,1179,8,90,90,image/output_011790_000018.png
11790,1179,8,90,135,image/output_011790_000019.png
11790,1179,8,90,180,image/output_011790_000020.png
11790,1179,8,90,225,image/output_011790_000021.png
11790,1179,8,90,270,image/output_011790_000022.png
11790,1179,8,90,315,image/output_011790_000023.png
11800,1180,8,0,0,image/output_011800_000000.png
11800,1180,8,0,45,image/output_011800_000001.png
11800,1180,8,0,90,image/output_011800_000002.png
11800,1180,8,0,135,image/output_011800_000003.png
11800,1180,8,0,180,image/output_011800_000004.png
11800,1180,8,0,225,image/output_011800_000005.png
11800,1180,8,0,270,image/output_011800_000006.png
11800,1180,8,0,315,image/output_011800_000007.png
11800,1180,8,45,0,image/output_011800_000008.png
11800,1180,8,45,45,image/output_011800_000009.png
11800,1180,8,45,90,image/output_011800_000010.png
11800,1180,8,45,135,image/output_011800_000011.png
11800,1180,8,45,180,image/output_011800_000012.png
11800,1180,8,45,225,image/output_011800_000013.png
11800,1180,8,45,270,image/output_011800_000014.png
11800,1180,8,45,315,image/output_011800_000015.png
11800,1180,8,90,0,image/output_011800_000016.png
11800,1180,8,90,45,image/output_011800_000017.png
11800,1180,8,90,90,image/output_011800_000018.png
11800,1180,8,90,135,image/output_011800_000019.png
11800,1180,8,90,180,image/output_011800_000020.png
11800,1180,8,90,225,image/output_011800_000021.png
